Devname1,Devname2,Tossingprob
shalom,yossi,7.14E-02
shane_clarke,danail.branekov,3.33E-01
shane_clarke,jsf.ui-inbox,3.33E-01
shane_clarke,webtools.releng-inbox,3.33E-01
shankhba,olsok,1
shantha_ramachandran,silenio_quarti,1
sharon.corbett,david_williams,2.50E-01
sharon.corbett,webmaster,7.50E-01
sharples,knut_radloff,1
shatalin,aboyko,3.57E-02
shatalin,akarjakina,3.57E-02
shatalin,alexander.fedorov,3.57E-02
shatalin,alexander.shatalin,7.14E-02
shatalin,anthonyh,3.57E-02
shatalin,artem.tikhomirov,3.57E-02
shatalin,boris.blajer,3.57E-02
shatalin,dstadnik,1.07E-01
shatalin,emf.transaction-inbox,3.57E-02
shatalin,gmf.generation-inbox,3.57E-02
shatalin,gmf.runtime.common-inbox,3.57E-02
shatalin,gmf.runtime.diagram-inbox,1.79E-01
shatalin,gmf.runtime.emf-inbox,3.57E-02
shatalin,gmp.gmf-tooling-inbox,7.14E-02
shatalin,merks,3.57E-02
shatalin,michael.golubev,7.14E-02
shatalin,radek.dvorak,3.57E-02
shatalin,tikhomirov.artem,3.57E-02
shatalin,vano,3.57E-02
shaun,michaelvanmeekeren,1
shaun.smith,eclipselink.orm-inbox,1.67E-01
shaun.smith,edwin.tang,1.67E-01
shaun.smith,eric.gwin,3.33E-01
shaun.smith,karenfbutzke,1.67E-01
shaun.smith,tom.ware,1.67E-01
shawn.minto,beatmik,1.11E-01
shawn.minto,cdt-core-inbox,5.56E-02
shawn.minto,mik.kersten,1.67E-01
shawn.minto,mylyn-inbox,5.56E-02
shawn.minto,robert.elves,2.78E-01
shawn.minto,sminto,1.67E-01
shawn.minto,steffen.pingel,1.67E-01
sheela_kalyanpur,alex.panchenko,1
sheldon.robinson,slavescu,1
shenxue.zhou,konstantin.komissarchik,5.00E-01
shenxue.zhou,ling.hao,5.00E-01
shiah,dguilbaud,1.67E-01
shiah,ewchan,3.33E-01
shiah,popescu,1.67E-01
shiah,rduggan,1.67E-01
shiah,slavescu,1.67E-01
shields,jgossage,3.33E-01
shields,mcc,6.67E-01
shobhit.maini,nevicosi,1
sholars,bpayton,2.67E-01
sholars,brian.fitzpatrick,6.67E-02
sholars,dtp.connectivity-inbox,1.33E-01
sholars,dtp.sqldevtools-inbox,6.67E-02
sholars,ishabalov,6.67E-02
sholars,ledunnel,6.67E-02
sholars,quyon,3.33E-01
shreyasp,d-russo,1
shterevg,emueller,1
shu,lzhu,3.33E-01
shu,slee,3.33E-01
shu,ywang,3.33E-01
shuff,ccc,3.33E-01
shuff,jsholl,3.33E-01
shuff,konstantin.komissarchik,3.33E-01
shujie_liao,michaelvanmeekeren,6.00E-01
shujie_liao,tod_creasey,4.00E-01
sidney_f_monteiro,aeschli,1
siegmund,christoph.reichert,3.33E-01
siegmund,laverone,3.33E-01
siegmund,psarkar,3.33E-01
silenio_quarti,akurtakov,2.61E-02
silenio_quarti,alexander.nyssen,8.70E-03
silenio_quarti,alfredo.bencomo,8.70E-03
silenio_quarti,andre_weinand,8.70E-03
silenio_quarti,aniefer,2.61E-02
silenio_quarti,artyom.kuanbekov,8.70E-03
silenio_quarti,billy.biggs,2.61E-02
silenio_quarti,bokowski,8.70E-03
silenio_quarti,bpetermann,8.70E-03
silenio_quarti,brian_young,8.70E-03
silenio_quarti,carolyn_macleod,2.61E-02
silenio_quarti,carolynmacleod4,3.48E-02
silenio_quarti,christophe.cornu+eclipse,8.70E-03
silenio_quarti,christophe_cornu,1.74E-02
silenio_quarti,claude_knaus,8.70E-03
silenio_quarti,cocoakevin,4.35E-02
silenio_quarti,daniel_megert,1.74E-02
silenio_quarti,darin.eclipse,8.70E-03
silenio_quarti,douglas.pollock,8.70E-03
silenio_quarti,eclipse,8.70E-03
silenio_quarti,eclipse.felipe,4.35E-02
silenio_quarti,ed.merks,8.70E-03
silenio_quarti,eric.swindell,8.70E-03
silenio_quarti,felipe_heidrich,3.48E-02
silenio_quarti,gheorghe,4.35E-02
silenio_quarti,grant_gayed,4.35E-02
silenio_quarti,greg,8.70E-03
silenio_quarti,hudsonr,8.70E-03
silenio_quarti,irbull,8.70E-03
silenio_quarti,jared_burns,8.70E-03
silenio_quarti,jdt-ui-inbox,8.70E-03
silenio_quarti,knut_radloff,1.74E-02
silenio_quarti,lars.vogel,8.70E-03
silenio_quarti,lshanmug,2.61E-02
silenio_quarti,mail,8.70E-03
silenio_quarti,manzache,8.70E-03
silenio_quarti,mark.x.plummer,8.70E-03
silenio_quarti,matthias.bosshard,8.70E-03
silenio_quarti,mike_wilson,1.74E-02
silenio_quarti,nickell,8.70E-03
silenio_quarti,olivier_thomann,8.70E-03
silenio_quarti,platform-releng-inbox,8.70E-03
silenio_quarti,platform-swt-inbox,1.74E-02
silenio_quarti,platform-ua-inbox,8.70E-03
silenio_quarti,platform-ui-inbox,6.09E-02
silenio_quarti,pwebster,8.70E-03
silenio_quarti,s.kovatch,8.70E-03
silenio_quarti,skovatch,3.48E-02
silenio_quarti,snorthov,6.96E-02
silenio_quarti,steve_northover,1.74E-02
silenio_quarti,support,8.70E-03
silenio_quarti,thomas.m.crockett,8.70E-03
silenio_quarti,tod_creasey,8.70E-03
silenio_quarti,veronika_irvine,4.35E-02
silenio_quarti,vilmar,8.70E-03
silenio_quarti,xiaonan_jiang,8.70E-03
silenio_quarti,y29cheng,8.70E-03
silver.zachara,ganoro,2.50E-01
silver.zachara,nir.c,2.50E-01
silver.zachara,zhaozhongwei,5.00E-01
silvio_boehler,aeschli,1.67E-01
silvio_boehler,eclipse,8.33E-02
silvio_boehler,jean-michel_lemieux,2.50E-01
silvio_boehler,martin_aeschlimann,8.33E-02
silvio_boehler,michael_valenta,8.33E-02
silvio_boehler,olivier_thomann,8.33E-02
silvio_boehler,platform-compare-inbox,8.33E-02
silvio_boehler,platform-ui-inbox,8.33E-02
silvio_boehler,tod_creasey,8.33E-02
silviya,qiangsheng.w,1.43E-01
silviya,silver.zachara,1.43E-01
silviya,thierryblind,1.43E-01
silviya,zhaozhongwei,4.29E-01
silviya,zulus,1.43E-01
simon.kfm,j.hiller,5.00E-01
simon.kfm,michael.ochmann,5.00E-01
simon_arsenault,aaron.cosand,8.70E-03
simon_arsenault,aeschli,8.70E-03
simon_arsenault,andrew_irvine,8.70E-02
simon_arsenault,chris_mclaren,2.09E-01
simon_arsenault,csmclaren,2.61E-02
simon_arsenault,darin_swanson,6.96E-02
simon_arsenault,dejan,8.70E-03
simon_arsenault,dj_houghton,8.70E-03
simon_arsenault,douglas.pollock,8.70E-03
simon_arsenault,eduardo_pereira,1.74E-02
simon_arsenault,fernz,8.70E-03
simon_arsenault,grant_gayed,8.70E-03
simon_arsenault,jared_burns,4.35E-02
simon_arsenault,jdt-ui-inbox,1.74E-02
simon_arsenault,john_wiegand,8.70E-03
simon_arsenault,kai-uwe_maetzel,2.61E-02
simon_arsenault,kevin_haaland,8.70E-03
simon_arsenault,kevin_mcguire,1.74E-02
simon_arsenault,knut_radloff,3.48E-02
simon_arsenault,kwongke,8.70E-03
simon_arsenault,lkues,8.70E-03
simon_arsenault,lynne_kues,8.70E-03
simon_arsenault,michaelvanmeekeren,8.70E-03
simon_arsenault,mike_wilson,8.70E-03
simon_arsenault,nick_edgar,1.04E-01
simon_arsenault,noelgrandin,8.70E-03
simon_arsenault,platform-compare-inbox,8.70E-03
simon_arsenault,platform-swt-inbox,2.61E-02
simon_arsenault,platform-text-inbox,8.70E-03
simon_arsenault,platform-ui-inbox,1.74E-02
simon_arsenault,platform-vcm-inbox,8.70E-03
simon_arsenault,randy_giffen,2.61E-02
simon_arsenault,ryan_cooper,6.09E-02
simon_arsenault,tod_creasey,5.22E-02
simon_arsenault,veronika_irvine,8.70E-03
simon_kaegi,alexander.gurov,1.61E-02
simon_kaegi,aniefer,1.61E-02
simon_kaegi,anthonyh,1.61E-02
simon_kaegi,antonm,1.61E-02
simon_kaegi,daniel_megert,4.84E-02
simon_kaegi,dj_houghton,3.23E-02
simon_kaegi,equinox.components-inbox,1.61E-02
simon_kaegi,equinox.framework-inbox,3.23E-02
simon_kaegi,ewchan,1.61E-02
simon_kaegi,give.a.damus,1.61E-02
simon_kaegi,gmf.releng-inbox,1.61E-02
simon_kaegi,gmf.runtime.diagram-inbox,1.61E-02
simon_kaegi,irbull,3.23E-02
simon_kaegi,john_arthorne,4.84E-02
simon_kaegi,kim.moir,1.61E-02
simon_kaegi,kmoir,1.61E-02
simon_kaegi,libingw,3.23E-02
simon_kaegi,malgorzata.tomczyk,1.61E-02
simon_kaegi,mark_macdonald,1.61E-02
simon_kaegi,michael_rennie,3.23E-02
simon_kaegi,orbit.bundles-inbox,1.61E-02
simon_kaegi,orion.client-inbox,4.84E-02
simon_kaegi,orion.doc-inbox,1.61E-02
simon_kaegi,orion.git-inbox,1.61E-02
simon_kaegi,pascal,9.68E-02
simon_kaegi,pascal_rapicault,1.61E-02
simon_kaegi,pde-build-inbox,1.61E-02
simon_kaegi,pde-ui-inbox,1.61E-02
simon_kaegi,platform-releng-inbox,1.61E-02
simon_kaegi,silenio_quarti,1.61E-02
simon_kaegi,slewis,1.61E-02
simon_kaegi,ssinelnychenko,1.61E-02
simon_kaegi,susan,3.23E-02
simon_kaegi,susan_franklin,3.23E-02
simon_kaegi,swordfish.core-inbox,3.23E-02
simon_kaegi,szymon.brandys,1.61E-02
simon_kaegi,thomas,3.23E-02
simon_kaegi,timothym,1.61E-02
simon_kaegi,tjwatson,3.23E-02
simon_kaegi,tomasz.zarna,1.61E-02
simon_kaegi,webmaster,1.61E-02
simone.bordet,gregw,1.82E-01
simone.bordet,jesse.mcconnell,1.82E-01
simone.bordet,jetty-inbox,9.09E-02
simone.bordet,joakim.erdfelt,9.09E-02
simone.bordet,mgorovoy,1.82E-01
simone.bordet,michael,2.73E-01
simultaneousrelease-inbox,david_williams,1
sinan.konya,danjou,3.33E-01
sinan.konya,david_williams,3.33E-01
sinan.konya,ryman,3.33E-01
sisikawa,daniel_megert,1
siwai,denis.roy,5.00E-01
siwai,nathan,5.00E-01
sja.eclipse,john_arthorne,3.33E-01
sja.eclipse,pde-ui-inbox,3.33E-01
sja.eclipse,sarcher,3.33E-01
sjanuary,adrian.colyer,5.56E-02
sjanuary,adrian_colyer,1.11E-01
sjanuary,ajdt-inbox,1.11E-01
sjanuary,aspectj-inbox,5.56E-02
sjanuary,b.j.dalziel,5.56E-02
sjanuary,beatmik,5.56E-02
sjanuary,clemas,1.11E-01
sjanuary,hawkinsh,5.56E-02
sjanuary,liuwenz,5.56E-02
sjanuary,mchapman,5.56E-02
sjanuary,mmo,5.56E-02
sjanuary,mpchapman,2.22E-01
sjerman,nmehrega,1
skander.turki,william.piers,1
skannoor,bxu,2.86E-01
skannoor,edwardc,1.43E-01
skannoor,jefhardy,1.43E-01
skannoor,pnle,1.43E-01
skannoor,storaskar,2.86E-01
skanton,nmehrega,1
skjpope,ed.merks,5.00E-01
skjpope,skovatch,5.00E-01
skovatch,brett,4.00E-02
skovatch,carolyn_macleod,4.00E-02
skovatch,carolynmacleod4,4.00E-02
skovatch,cocoakevin,1.20E-01
skovatch,david,4.00E-02
skovatch,felipe_heidrich,4.00E-02
skovatch,grant_gayed,8.00E-02
skovatch,jdt-ui-inbox,4.00E-02
skovatch,krbarnes,4.00E-02
skovatch,lars,4.00E-02
skovatch,s.kovatch,1.60E-01
skovatch,silenio_quarti,2.00E-01
skovatch,snorthov,4.00E-02
skovatch,swt-triaged,8.00E-02
skrypuch,denis.roy,5.00E-01
skrypuch,ns03ja,5.00E-01
slamers,jcayne,2.50E-01
slamers,jgwest,2.50E-01
slamers,kathy,2.50E-01
slamers,samwu,2.50E-01
slavescu,amehrega,2.56E-02
slavescu,antony.miguel,2.56E-02
slavescu,apnan,5.13E-02
slavescu,apratt,2.56E-02
slavescu,bsubram,2.56E-02
slavescu,curtispd,5.13E-02
slavescu,dguilbaud,2.56E-02
slavescu,duncan,2.56E-02
slavescu,ewchan,1.79E-01
slavescu,guru.nagarajan,2.56E-02
slavescu,hkyleung,5.13E-02
slavescu,jptoomey,7.69E-02
slavescu,paules,5.13E-02
slavescu,popescu,1.03E-01
slavescu,prafulr,2.56E-02
slavescu,rdanek,5.13E-02
slavescu,rduggan,2.56E-02
slavescu,ruthdaly,5.13E-02
slavescu,scott.schneider,2.56E-02
slavescu,smith,2.56E-02
slavescu,tfoun,2.56E-02
slavescu,tptp.platform-inbox,2.56E-02
slee,birt-data-inbox,2.33E-02
slee,bluesoldier,2.33E-02
slee,cyu,6.98E-02
slee,doshiro,4.65E-02
slee,fxu,4.65E-02
slee,gliu,2.33E-02
slee,ianl,4.65E-02
slee,jluo,6.98E-02
slee,jqiu,6.98E-02
slee,jweathersby,2.33E-02
slee,lchan,2.33E-02
slee,lchen,4.65E-02
slee,shu,2.33E-02
slee,szhu,2.33E-02
slee,whe,2.33E-02
slee,wwang,2.33E-02
slee,wyu,4.65E-02
slee,xgu,2.09E-01
slee,xuelan.li,2.33E-02
slee,yliang,2.33E-02
slee,yulin.wang,2.33E-02
slee,ywang,2.33E-02
slee,zfei,2.33E-02
slee,zqian,2.33E-02
sleeloy,amehrega,6.06E-02
sleeloy,apnan,6.06E-02
sleeloy,apratt,3.03E-02
sleeloy,bjiang,6.06E-02
sleeloy,cdeadmin,3.03E-02
sleeloy,dguilbaud,3.03E-02
sleeloy,don.ebright,3.03E-02
sleeloy,eric.miravete,3.03E-02
sleeloy,ewchan,1.21E-01
sleeloy,hkyleung,1.21E-01
sleeloy,jagmits,3.03E-02
sleeloy,kitlo,3.03E-02
sleeloy,leonard.richardson,6.06E-02
sleeloy,martin.simmonds,6.06E-02
sleeloy,paules,9.09E-02
sleeloy,sadravid,3.03E-02
sleeloy,smith,3.03E-02
sleeloy,todjo06,6.06E-02
sleeloy,william.muldoon,3.03E-02
slewis,benjamin,5.88E-02
slewis,bhunt,5.88E-02
slewis,bugs.eclipse.org,5.88E-02
slewis,caniszczyk,5.88E-02
slewis,cpuidle,5.88E-02
slewis,irbull,5.88E-02
slewis,mariot.chauvin,5.88E-02
slewis,mayworm,5.88E-02
slewis,mknauer,5.88E-02
slewis,mpetzold,5.88E-02
slewis,pascal,5.88E-02
slewis,philipp.konradi,5.88E-02
slewis,phperret,5.88E-02
slewis,remy.suen,5.88E-02
slewis,susan,5.88E-02
slewis,tkubaska,5.88E-02
slewis,zx,5.88E-02
sliu,cyu,2.50E-01
sliu,rkanguri,2.50E-01
sliu,xuelan.li,2.50E-01
sliu,yli,2.50E-01
sluiman,amehrega,3.03E-02
sluiman,analexee,3.03E-02
sluiman,apnan,6.06E-02
sluiman,christophe.telep,3.03E-02
sluiman,dguilbaud,3.03E-02
sluiman,dtprice,3.03E-02
sluiman,ewchan,9.09E-02
sluiman,guru.nagarajan,3.03E-02
sluiman,jgwest,6.06E-02
sluiman,jkubasta,1.21E-01
sluiman,jptoomey,3.03E-02
sluiman,nelliec,3.03E-02
sluiman,paules,6.06E-02
sluiman,popescu,3.03E-02
sluiman,rdanek,3.03E-02
sluiman,rduggan,3.03E-02
sluiman,ruthdaly,3.03E-02
sluiman,sgutz,3.03E-02
sluiman,slavescu,9.09E-02
sluiman,smith,3.03E-02
sluiman,suwanda,3.03E-02
sluiman,toddmm,3.03E-02
sluiman,xubing,3.03E-02
slupesky,chriskng,3.33E-01
slupesky,kmtasing,3.33E-01
slupesky,laverone,3.33E-01
slyakhov,bwalker,3.33E-01
slyakhov,ptrevithick,6.67E-01
smcclenahan,john_arthorne,1
smcduff,caspar_d,1.43E-01
smcduff,ed.merks,1.43E-01
smcduff,mtaal,1.43E-01
smcduff,stephane.fournier,1.43E-01
smcduff,stepper,2.86E-01
smcduff,vroldan,1.43E-01
smila.misc-inbox,andreas.weber,1
sminto,mik.kersten,1.67E-01
sminto,robert.elves,5.00E-01
sminto,shawn.minto,3.33E-01
smith,aeberbac,2.08E-02
smith,apnan,6.25E-02
smith,bsubram,6.25E-02
smith,cindyjin,6.25E-02
smith,duncan,2.08E-02
smith,ewchan,6.25E-02
smith,gotohy,2.08E-02
smith,guru.nagarajan,4.17E-02
smith,hkyleung,6.25E-02
smith,jkubasta,2.08E-02
smith,jptoomey,4.17E-02
smith,khalsted,4.17E-02
smith,laffrac,2.08E-02
smith,mmings,6.25E-02
smith,nelliec,4.17E-02
smith,paules,4.17E-02
smith,popescu,6.25E-02
smith,rohit.shetty,2.08E-02
smith,ruthdaly,6.25E-02
smith,samwai,4.17E-02
smith,scott.schneider,2.08E-02
smith,slavescu,2.08E-02
smith,sleeloy,2.08E-02
smith,stoian,2.08E-02
smith,suwanda,2.08E-02
smith,vsatpute,2.08E-02
smoser,bbrodt,1
smythew,hjiyong,2.00E-01
smythew,jspadea,2.00E-01
smythew,margolis,2.00E-01
smythew,tdramsey,2.00E-01
smythew,zhuzhi,2.00E-01
snarayan,jruehlin,1
snjeza.peco,reckord,1
snorthov,airvine,3.91E-03
snorthov,andre_weinand,2.73E-02
snorthov,antony.miguel,3.91E-03
snorthov,bbiggs,2.34E-02
snorthov,billy.biggs,1.95E-02
snorthov,boris_shingarov,7.81E-03
snorthov,carolyn_macleod,3.52E-02
snorthov,carolynmacleod4,3.91E-03
snorthov,chris.gross,3.91E-03
snorthov,christophe.cornu+eclipse,3.91E-03
snorthov,christophe_cornu,5.08E-02
snorthov,cocoakevin,3.91E-03
snorthov,darin.eclipse,3.91E-03
snorthov,douglas.pollock,3.91E-03
snorthov,duongn,6.25E-02
snorthov,eclipse.felipe,3.91E-03
snorthov,ed_smith,7.81E-03
snorthov,eduardo_pereira,3.91E-03
snorthov,ercp.eswt-inbox,7.81E-03
snorthov,erich_gamma,3.91E-03
snorthov,ext-frederic.philippe,3.91E-03
snorthov,felipe_heidrich,7.42E-02
snorthov,ggayed,7.81E-03
snorthov,gheorghe,3.52E-02
snorthov,grant_gayed,6.64E-02
snorthov,jacek.pospychala,3.91E-03
snorthov,jdt-ui-inbox,1.17E-02
snorthov,kcornell,7.81E-03
snorthov,knut_radloff,2.34E-02
snorthov,krbarnes,3.91E-02
snorthov,lkues,7.81E-03
snorthov,lucas.bigeardel,3.91E-03
snorthov,lynne_kues,4.69E-02
snorthov,mike_wilson,3.91E-03
snorthov,myablonski,3.91E-03
snorthov,nathan,3.91E-03
snorthov,nick_edgar,1.17E-02
snorthov,nyap,3.91E-03
snorthov,olivier_thomann,3.91E-03
snorthov,pascal_rapicault,1.17E-02
snorthov,pde-build-inbox,3.91E-03
snorthov,pde-ui-inbox,1.17E-02
snorthov,platform-ant-inbox,3.91E-03
snorthov,platform-help-inbox,1.17E-02
snorthov,platform-releng-inbox,1.17E-02
snorthov,platform-resources-inbox,7.81E-03
snorthov,platform-swt-inbox,1.17E-02
snorthov,platform-text-inbox,1.17E-02
snorthov,platform-ua-inbox,3.91E-03
snorthov,platform-ui-inbox,5.47E-02
snorthov,platform-update-inbox,3.91E-03
snorthov,silenio_quarti,7.42E-02
snorthov,skovatch,1.56E-02
snorthov,steve_northover,5.47E-02
snorthov,tod_creasey,7.81E-03
snorthov,veronika_irvine,4.69E-02
snorthov,walkerp,3.91E-03
sonia_dimitrov,airvine,1.47E-02
sonia_dimitrov,andre_weinand,4.90E-03
sonia_dimitrov,andrew_irvine,3.43E-02
sonia_dimitrov,ben,4.90E-03
sonia_dimitrov,billy.biggs,4.90E-03
sonia_dimitrov,birsan,4.90E-03
sonia_dimitrov,boris_shingarov,4.90E-03
sonia_dimitrov,camle,9.80E-03
sonia_dimitrov,celek,4.90E-03
sonia_dimitrov,chris_mclaren,6.37E-02
sonia_dimitrov,csmclaren,9.80E-03
sonia_dimitrov,curtispd,4.90E-03
sonia_dimitrov,dean_roberts,4.90E-03
sonia_dimitrov,dj_houghton,5.39E-02
sonia_dimitrov,douglas.pollock,1.47E-02
sonia_dimitrov,dwhare,4.90E-03
sonia_dimitrov,eduardo_pereira,7.35E-02
sonia_dimitrov,equinox-inbox,4.90E-03
sonia_dimitrov,erich_gamma,4.90E-03
sonia_dimitrov,grant_gayed,4.90E-03
sonia_dimitrov,gunnar,4.90E-03
sonia_dimitrov,hyassine,4.90E-03
sonia_dimitrov,jared_burns,4.90E-03
sonia_dimitrov,jdt-core-inbox,9.80E-03
sonia_dimitrov,jdt-debug-inbox,1.47E-02
sonia_dimitrov,jdt-ui-inbox,4.41E-02
sonia_dimitrov,jim_des_rivieres,9.80E-03
sonia_dimitrov,john_arthorne,9.80E-03
sonia_dimitrov,kevin_haaland,4.90E-03
sonia_dimitrov,kevin_mcguire,1.47E-02
sonia_dimitrov,kim.moir,4.90E-03
sonia_dimitrov,kitlo,1.96E-02
sonia_dimitrov,kmoir,9.80E-03
sonia_dimitrov,knut_radloff,4.90E-02
sonia_dimitrov,lkues,1.47E-02
sonia_dimitrov,lota,4.90E-03
sonia_dimitrov,markus_keller,4.90E-03
sonia_dimitrov,michael_valenta,4.41E-02
sonia_dimitrov,nick_edgar,6.37E-02
sonia_dimitrov,pde-build-inbox,1.96E-02
sonia_dimitrov,pde-ui-inbox,1.96E-02
sonia_dimitrov,platform-ant-inbox,2.94E-02
sonia_dimitrov,platform-core-inbox,9.80E-03
sonia_dimitrov,platform-debug-inbox,4.90E-03
sonia_dimitrov,platform-help-inbox,4.90E-03
sonia_dimitrov,platform-releng-inbox,1.47E-02
sonia_dimitrov,platform-runtime-inbox,9.80E-03
sonia_dimitrov,platform-swt-inbox,3.92E-02
sonia_dimitrov,platform-text-inbox,9.80E-03
sonia_dimitrov,platform-ua-inbox,4.90E-03
sonia_dimitrov,platform-ui-inbox,1.47E-02
sonia_dimitrov,platform-update-inbox,1.47E-02
sonia_dimitrov,platform-vcm-inbox,4.90E-03
sonia_dimitrov,simon_arsenault,4.41E-02
sonia_dimitrov,sxenos,9.80E-03
sonia_dimitrov,tod_creasey,5.88E-02
sonia_dimitrov,veronika_irvine,4.90E-03
sonia_dimitrov,zhiyongl,9.80E-03
sop,caniszczyk,2.00E-01
sop,egit.core-inbox,2.00E-01
sop,jgit.core-inbox,1.00E-01
sop,matthias.sohn,1.00E-01
sop,robin.rosenberg,1.00E-01
sop,stefan.lay,1.00E-01
sop,webmaster,1.00E-01
sop,zx,1.00E-01
sopotcela,pwebster,1
sorenm,olivier_thomann,1
sorensm,hudsonr,1
spam,spektom,1
spektom,aniefer,2.70E-02
spektom,chrisje,2.70E-02
spektom,christian.weinmuellner,2.70E-02
spektom,dltk.common-inbox,2.70E-02
spektom,eclipse.org,2.70E-02
spektom,gadi,1.62E-01
spektom,ganoro,5.41E-02
spektom,guy.g,2.70E-02
spektom,igor,8.11E-02
spektom,jackie,5.41E-02
spektom,john_arthorne,2.70E-02
spektom,kalin.a,2.70E-02
spektom,mjs,2.70E-02
spektom,nir.c,2.70E-02
spektom,php.releng-inbox,2.70E-02
spektom,php.ui-inbox,8.11E-02
spektom,php6developer,2.70E-02
spektom,qiangsheng.w,2.70E-02
spektom,roy,2.70E-02
spektom,silver.zachara,5.41E-02
spektom,vadim.p,5.41E-02
spektom,wst.html-inbox,2.70E-02
spektom,wyuenho,2.70E-02
spektom,zhaozhongwei,2.70E-02
spowell,frostc,5.00E-01
spowell,gnormington,5.00E-01
spyoung,aclement,2.00E-01
spyoung,andrew.eisenberg,2.00E-01
spyoung,lolrus,4.00E-01
spyoung,martin.heinrich,2.00E-01
sradike,mikhail.sennikovskiy,1
sridhar,kcornell,5.00E-01
sridhar,veronika_irvine,5.00E-01
srikanth.sankaran,frederic_fusier,1
srikanth_sankaran,amj87.iitr,2.78E-02
srikanth_sankaran,ayushman_jain,1.67E-01
srikanth_sankaran,dali.general-inbox,2.78E-02
srikanth_sankaran,deepakazad,2.78E-02
srikanth_sankaran,frederic_fusier,5.56E-02
srikanth_sankaran,jarthana,2.22E-01
srikanth_sankaran,jdt-core-inbox,2.78E-02
srikanth_sankaran,kent_johnson,5.56E-02
srikanth_sankaran,markus_keller,5.56E-02
srikanth_sankaran,olivier_thomann,1.39E-01
srikanth_sankaran,platform-resources-inbox,2.78E-02
srikanth_sankaran,satyam.kandula,1.39E-01
srikanth_sankaran,stephan,2.78E-02
srinivas.p.doddapaneni,andrew.kaylor,8.16E-02
srinivas.p.doddapaneni,antony.miguel,2.04E-02
srinivas.p.doddapaneni,dale.ollila,2.04E-02
srinivas.p.doddapaneni,dguilbaud,2.04E-02
srinivas.p.doddapaneni,duncan,2.04E-02
srinivas.p.doddapaneni,george.christelis,2.04E-02
srinivas.p.doddapaneni,guru.nagarajan,1.22E-01
srinivas.p.doddapaneni,hoang.m.nguyen,2.04E-02
srinivas.p.doddapaneni,karla.callaghan,6.12E-02
srinivas.p.doddapaneni,kdsiefke,2.04E-02
srinivas.p.doddapaneni,kevin.p.o'leary,8.16E-02
srinivas.p.doddapaneni,paules,4.08E-02
srinivas.p.doddapaneni,popescu,2.04E-02
srinivas.p.doddapaneni,randy.d.smith,2.04E-02
srinivas.p.doddapaneni,ruthdaly,4.08E-02
srinivas.p.doddapaneni,samwai,1.02E-01
srinivas.p.doddapaneni,scott.schneider,4.08E-02
srinivas.p.doddapaneni,sgutz,2.04E-02
srinivas.p.doddapaneni,slavescu,2.04E-02
srinivas.p.doddapaneni,smith,4.08E-02
srinivas.p.doddapaneni,suwanda,1.02E-01
srinivas.p.doddapaneni,vishnu.naikawadi,6.12E-02
srrenly,eishays,2.50E-01
srrenly,glenn,2.50E-01
srrenly,grahame,2.50E-01
srrenly,mattadav,2.50E-01
srutledg,claude_knaus,1
sschaer,sonia_dimitrov,1
ssinelnychenko,tjwatson,1
sskelton,michaelvanmeekeren,3.33E-01
sskelton,shaun,6.67E-01
sspeiche,fiedler.mf,1
stanislav.nichev,dimitar.tenev,1
stanislav.v.polevic,alexander.n.alexeev,2.22E-01
stanislav.v.polevic,analexee,1.11E-01
stanislav.v.polevic,asaf.yaffe,1.11E-01
stanislav.v.polevic,igor.alelekov,1.11E-01
stanislav.v.polevic,jcayne,1.11E-01
stanislav.v.polevic,jkubasta,1.11E-01
stanislav.v.polevic,paules,1.11E-01
stanislav.v.polevic,renyedi,1.11E-01
staticsnow,kcordero,1
stefan,stefan.winkler-et,5.00E-01
stefan,stepper,2.50E-01
stefan,sw2312+bugs,2.50E-01
stefan-l,michael_valenta,1
stefan.buynov,denis.roy,1
stefan.dimov,dali.diagrameditor-inbox,1.00E-01
stefan.dimov,equinox.framework-inbox,1.00E-01
stefan.dimov,gmp.graphiti-inbox,1.00E-01
stefan.dimov,kaloyan.r,1.00E-01
stefan.dimov,krum.bakalsky,1.00E-01
stefan.dimov,neil.hauge,1.00E-01
stefan.dimov,petya.sabeva,2.00E-01
stefan.dimov,tran.le,2.00E-01
stefan.lay,caniszczyk,9.38E-02
stefan.lay,christian.halstrick,6.25E-02
stefan.lay,dariusz.luksza,6.25E-02
stefan.lay,egit.ui-inbox,3.13E-02
stefan.lay,jens.baumgart,9.38E-02
stefan.lay,jgit.core-inbox,3.13E-02
stefan.lay,joshualross,3.13E-02
stefan.lay,lars.vogel,3.13E-02
stefan.lay,mathias.kinzler,1.56E-01
stefan.lay,matthias.sohn,9.38E-02
stefan.lay,mgorovoy,3.13E-02
stefan.lay,philipp.thun,6.25E-02
stefan.lay,psiahu,3.13E-02
stefan.lay,robin,6.25E-02
stefan.lay,robin.rosenberg,3.13E-02
stefan.lay,sasa.zivkov,3.13E-02
stefan.lay,sop,3.13E-02
stefan.lay,to.pfeifer,3.13E-02
stefan.liebig,christian.campo,2.50E-01
stefan.liebig,ngwaambe,2.50E-01
stefan.liebig,pascal,2.50E-01
stefan.liebig,riena.ui-inbox,2.50E-01
stefan.roeck,falko,1
stefan.strobl,babel.server-inbox,1
stefan.winkler-et,stefan,2.50E-01
