Devname1,Devname2,Tossingprob
ajp+mozilla,asa,7.69E-02
ajp+mozilla,blizzard,7.69E-02
ajp+mozilla,bugs,7.69E-02
ajp+mozilla,bugzilla,1.54E-01
ajp+mozilla,jefft,7.69E-02
ajp+mozilla,mark.slater,7.69E-02
ajp+mozilla,mozilla,7.69E-02
ajp+mozilla,pavlov,7.69E-02
ajp+mozilla,rickg,7.69E-02
ajp+mozilla,robert,7.69E-02
ajp+mozilla,sspitzer,7.69E-02
ajp+mozilla,zach,7.69E-02
ajpaterson,karnaze,1
ajschult,aaronl,3.68E-03
ajschult,aaronlev,3.68E-03
ajschult,aaronleventhal,7.35E-03
ajschult,adamlock,3.68E-03
ajschult,akkzilla,3.68E-03
ajschult,alexsavulov,3.68E-03
ajschult,alfredkayser,3.68E-03
ajschult,aravind,3.68E-03
ajschult,attinasi,3.68E-03
ajschult,bclary,3.68E-03
ajschult,benjamin,7.35E-03
ajschult,beppe,7.35E-03
ajschult,bernd_mozilla,1.47E-02
ajschult,bienvenu,7.35E-03
ajschult,blaker,3.68E-03
ajschult,blizzard,2.57E-02
ajschult,brendan,7.35E-03
ajschult,brettw,3.68E-03
ajschult,bryner,1.10E-02
ajschult,bugzilla,1.47E-02
ajschult,bugzillamozillaorg_serge_20140323,7.35E-03
ajschult,bzbarsky,2.57E-02
ajschult,cbiesinger,7.35E-03
ajschult,ccarlen,3.68E-03
ajschult,chase,3.68E-03
ajschult,cls,3.68E-03
ajschult,cst,7.35E-03
ajschult,csthomas,7.35E-03
ajschult,darin,1.10E-02
ajschult,db48x,3.68E-03
ajschult,dbaron,2.21E-02
ajschult,dom_bugs,7.35E-03
ajschult,doron,3.68E-03
ajschult,dougt,1.10E-02
ajschult,download-manager,3.68E-03
ajschult,dveditz,1.10E-02
ajschult,english-other,7.35E-03
ajschult,english-us,1.47E-02
ajschult,events,1.10E-02
ajschult,file-handling,1.10E-02
ajschult,float,7.35E-03
ajschult,form,7.35E-03
ajschult,general,1.10E-02
ajschult,german,1.10E-02
ajschult,gerv,3.68E-03
ajschult,giacomo.magnini,3.68E-03
ajschult,gijskruitbosch+bugs,3.68E-03
ajschult,glazman,3.68E-03
ajschult,guifeatures,1.47E-02
ajschult,harishd,7.35E-03
ajschult,hewitt,7.35E-03
ajschult,hjtoi-bugzilla,3.68E-03
ajschult,hyatt,3.68E-03
ajschult,hyc,3.68E-03
ajschult,ispiked,3.68E-03
ajschult,jag,1.84E-02
ajschult,japanese,3.68E-03
ajschult,jasonb,7.35E-03
ajschult,jfrancis,3.68E-03
ajschult,jh,3.68E-03
ajschult,jkeiser,7.35E-03
ajschult,joe.chou,7.35E-03
ajschult,joshmoz,3.68E-03
ajschult,joshua.xia,3.68E-03
ajschult,jsfbbz,3.68E-03
ajschult,jst,1.84E-02
ajschult,kaie,3.68E-03
ajschult,kairo,1.10E-02
ajschult,karnaze,1.10E-02
ajschult,kherron+mozilla,3.68E-03
ajschult,kjh-5727,3.68E-03
ajschult,kmcclusk,3.68E-03
ajschult,law,7.35E-03
ajschult,leaf,3.68E-03
ajschult,location-bar,7.35E-03
ajschult,longsonr,3.68E-03
ajschult,mail,3.68E-03
ajschult,marc,3.68E-03
ajschult,martijn.martijn,7.35E-03
ajschult,masayuki,3.68E-03
ajschult,mats.palmgren,3.68E-03
ajschult,matti,3.68E-03
ajschult,mgentry,3.68E-03
ajschult,mh,3.68E-03
ajschult,mhammond,3.68E-03
ajschult,mnyromyr,3.68E-03
ajschult,momoi,1.47E-02
ajschult,morac99-firefox2,3.68E-03
ajschult,morse,3.68E-03
ajschult,mozeditor,3.68E-03
ajschult,mozilla,3.68E-03
ajschult,mrbkap,7.35E-03
ajschult,mscott,3.68E-03
ajschult,mtschrep,3.68E-03
ajschult,neil,1.10E-02
ajschult,neil.parkwaycc.co.uk,3.68E-03
ajschult,netscape,3.68E-03
ajschult,nitot,7.35E-03
ajschult,nobody,4.41E-02
ajschult,olli.pettay,3.68E-03
ajschult,other,1.47E-02
ajschult,parser,7.35E-03
ajschult,pavlov,3.68E-03
ajschult,peterv,7.35E-03
ajschult,pidgeot18,3.68E-03
ajschult,piskozub,7.35E-03
ajschult,pkwarren,7.35E-03
ajschult,position,3.68E-03
ajschult,printing,3.68E-03
ajschult,quicklaunch,3.68E-03
ajschult,racham,3.68E-03
ajschult,radha,3.68E-03
ajschult,rblum,3.68E-03
ajschult,rbs,3.68E-03
ajschult,rginda,7.35E-03
ajschult,rivanvx,3.68E-03
ajschult,roc,2.21E-02
ajschult,roc+moz,1.10E-02
ajschult,rods,3.68E-03
ajschult,rogerl,7.35E-03
ajschult,saari,3.68E-03
ajschult,samuel.sidler+old,3.68E-03
ajschult,sciguyryan,3.68E-03
ajschult,seawood,1.47E-02
ajschult,security-bugs,3.68E-03
ajschult,selection,3.68E-03
ajschult,serge,3.68E-03
ajschult,sgehani,3.68E-03
ajschult,sharparrow1,7.35E-03
ajschult,sicking,3.68E-03
ajschult,smontagu,3.68E-03
ajschult,spanish,3.68E-03
ajschult,sspitzer,3.68E-03
ajschult,ssu,3.68E-03
ajschult,standard8,3.68E-03
ajschult,susiew,1.10E-02
ajschult,table,7.35E-03
ajschult,ted,3.68E-03
ajschult,timeless,1.10E-02
ajschult,tor,3.68E-03
ajschult,une.crl,3.68E-03
ajschult,varga,3.68E-03
ajschult,ventnor.bugzilla,3.68E-03
ajschult,waterson,3.68E-03
ajschult,win32,3.68E-03
ajschult,wtc,7.35E-03
ajschult,wtchang,3.68E-03
ajschult,yokoyama,7.35E-03
ajschult,zhayupeng,3.68E-03
ajuma,bgirard,5.00E-01
ajuma,emorley,5.00E-01
ajuma.bugzilla,ajuma,1
ajvincent,asqueella,1.39E-02
ajvincent,benjamin,1.39E-02
ajvincent,brendan,1.39E-02
ajvincent,bugs,1.39E-02
ajvincent,bugzillamozillaorg_serge_20140323,2.78E-02
ajvincent,bzbarsky,2.78E-02
ajvincent,caillon,2.78E-02
ajvincent,comrade693,1.39E-02
ajvincent,cst,1.39E-02
ajvincent,dao,1.39E-02
ajvincent,dcamp,1.39E-02
ajvincent,dom-inspector,4.17E-02
ajvincent,doronr,1.39E-02
ajvincent,dougt,1.39E-02
ajvincent,dveditz,2.78E-02
ajvincent,ehsan,1.39E-02
ajvincent,emorley,1.39E-02
ajvincent,enndeakin,1.39E-02
ajvincent,fryn,1.39E-02
ajvincent,gavin.sharp,1.39E-02
ajvincent,general,1.39E-02
ajvincent,grey,1.39E-02
ajvincent,iann_bugzilla,1.39E-02
ajvincent,jag,1.39E-02
ajvincent,jason.barnabe,2.78E-02
ajvincent,jonas,1.39E-02
ajvincent,jrgmorrison,1.39E-02
ajvincent,jst,2.78E-02
ajvincent,jwalden+bmo,1.39E-02
ajvincent,kairo,1.39E-02
ajvincent,karlt,1.39E-02
ajvincent,kiko,1.39E-02
ajvincent,martijn.martijn,2.78E-02
ajvincent,mcmanus,1.39E-02
ajvincent,mounir,1.39E-02
ajvincent,mozeditor,4.17E-02
ajvincent,mzehe,1.39E-02
ajvincent,nitot,2.78E-02
ajvincent,nobody,4.17E-02
ajvincent,pete,1.39E-02
ajvincent,peterv,1.39E-02
ajvincent,philringnalda,1.39E-02
ajvincent,reed,2.78E-02
ajvincent,robert.strong.bugs,2.78E-02
ajvincent,samuel,1.39E-02
ajvincent,sayrer,1.39E-02
ajvincent,sdwilsh,2.78E-02
ajvincent,sjoerdmulder,1.39E-02
ajvincent,sspitzer,1.39E-02
ajvincent,stryker330,1.39E-02
ajvincent,ted,1.39E-02
ajvincent,traversal-range,2.78E-02
ajvincent,vhaarr+bmo,1.39E-02
ajvincent,xpi-engine,1.39E-02
ak.miller,asqueella,2.50E-01
ak.miller,cbiesinger,2.50E-01
ak.miller,reed,2.50E-01
ak.miller,vladimir,2.50E-01
akahige,beckley,5.00E-01
akahige,mdudziak,5.00E-01
akalla,bugzillamozillaorg_serge_20140323,1.67E-01
akalla,gandalf,1.67E-01
akalla,hskupin,1.67E-01
akalla,iann_bugzilla,1.67E-01
akalla,mattbasta,1.67E-01
akalla,neil,1.67E-01
akayser,reed,1
akhil.arora,adu,7.14E-02
akhil.arora,ashuk,7.14E-02
akhil.arora,drapeau,3.57E-01
akhil.arora,edburns,7.14E-02
akhil.arora,jst,7.14E-02
akhil.arora,rpallath,1.43E-01
akhil.arora,sdv,2.14E-01
aki,arich,4.55E-02
aki,armenzg,4.55E-02
aki,bear,4.55E-02
aki,bhearsum,1.36E-01
aki,coop,9.09E-02
aki,escapewindow+mozbugs,2.73E-01
aki,jhford,4.55E-02
aki,jmaher,4.55E-02
aki,k0scist,4.55E-02
aki,kbrosnan,4.55E-02
aki,mbrubeck,4.55E-02
aki,mozillamarcia.knous,4.55E-02
aki,nthomas,4.55E-02
aki,reed,4.55E-02
akilaa,khuey,1
aking,morgamic,1.67E-01
aking,ozten.bugs,6.67E-01
aking,vseerror,1.67E-01
akkana,akkzilla,4.81E-01
akkana,brade,1.92E-02
akkana,chofmann,1.92E-02
akkana,cmanske,3.85E-02
akkana,danm.moz,1.92E-02
akkana,dougt,1.92E-02
akkana,gavin.sharp,1.92E-02
akkana,hyatt,1.92E-02
akkana,kinmoz,3.85E-02
akkana,kmcclusk,1.92E-02
akkana,mikepinkerton,1.92E-02
akkana,mozeditor,1.92E-02
akkana,nbaca,1.92E-02
akkana,pavlov,5.77E-02
akkana,rcassin,1.92E-02
akkana,reinout,1.92E-02
akkana,rubydoo123,3.85E-02
akkana,sfraser_bugs,5.77E-02
akkana,sk3iii,1.92E-02
akkana,twalker,1.92E-02
akkana,yuanyi21,1.92E-02
akkzilla,aaronlev,2.01E-02
akkzilla,aaronleventhal,6.71E-03
akkzilla,akkana,4.70E-02
akkzilla,alecf,6.71E-03
akkzilla,anthonyd,5.37E-02
akkzilla,asa,6.71E-03
akkzilla,attinasi,6.71E-03
akkzilla,ben.bucksch,6.71E-03
akkzilla,bent.mozilla,6.71E-03
akkzilla,brade,3.36E-02
akkzilla,bratell,6.71E-03
akkzilla,bugspam.callek,6.71E-03
akkzilla,bugzilla,1.34E-02
akkzilla,buster,1.34E-02
akkzilla,bzbarsky,6.71E-03
akkzilla,cbiesinger,6.71E-03
akkzilla,chris.yeh,6.71E-03
akkzilla,cmanske,4.70E-02
akkzilla,cpratt,6.71E-03
akkzilla,davidm,1.34E-02
akkzilla,don,1.34E-02
akkzilla,ducarroz,1.34E-02
akkzilla,ftang,1.34E-02
akkzilla,hangas,6.71E-03
akkzilla,harishd,2.68E-02
akkzilla,hyatt,1.34E-02
akkzilla,jag-mozbugs,6.71E-03
akkzilla,jce2,6.71E-03
akkzilla,jfrancis,5.37E-02
akkzilla,jst,6.71E-03
akkzilla,karnaze,1.34E-02
akkzilla,kin,2.68E-02
akkzilla,kostello,6.71E-03
akkzilla,law,6.71E-03
akkzilla,lchiang,1.34E-02
akkzilla,leaf,6.71E-03
akkzilla,leger,6.71E-03
akkzilla,mcafee,6.71E-03
akkzilla,mikepinkerton,6.71E-03
akkzilla,mjudge,4.70E-02
akkzilla,mohr.42,6.71E-03
akkzilla,mozeditor,6.71E-03
akkzilla,mstoltz,6.71E-03
akkzilla,nhotta,6.71E-03
akkzilla,other,6.71E-03
akkzilla,paulmac,6.71E-03
akkzilla,pavlov,3.36E-02
akkzilla,peterl,6.71E-03
akkzilla,peterv,6.71E-03
akkzilla,pinkerton,1.34E-02
akkzilla,pollmann,6.71E-03
akkzilla,radha,6.71E-03
akkzilla,ramiro,1.34E-02
akkzilla,rhp,2.01E-02
akkzilla,rickg,2.68E-02
akkzilla,rods,1.34E-02
akkzilla,rpotts,6.71E-03
akkzilla,rubydoo123,1.34E-02
akkzilla,saari,4.70E-02
akkzilla,selection,6.71E-03
akkzilla,sep,6.71E-03
akkzilla,sfraser,2.01E-02
akkzilla,sfraser_bugs,1.34E-02
akkzilla,sgehani,6.71E-03
akkzilla,snickell,6.71E-03
akkzilla,sspitzer,6.71E-03
akkzilla,sujay,6.71E-03
akkzilla,t_mutreja,6.71E-03
akkzilla,timeless,6.71E-03
akkzilla,tmutreja,6.71E-03
akkzilla,travis,6.71E-03
akkzilla,vidur,6.71E-03
akkzilla,vishy,6.71E-03
akkzilla,waterson,6.71E-03
aklotz,emorley,1
akornilov,ruairif,1
akruetzf,brbaker,6.25E-02
akruetzf,edwsmith,6.25E-02
akruetzf,gchaney,6.25E-02
akruetzf,pnkfelix,6.25E-02
akruetzf,rreitmai,1.88E-01
akruetzf,siwilkin,6.25E-02
akruetzf,stejohns,1.25E-01
akruetzf,treilly,6.25E-02
akruetzf,wmaddox,2.50E-01
akruetzf,wsharp,6.25E-02
akshendra521994,cbook,3.33E-01
akshendra521994,philringnalda,3.33E-01
akshendra521994,ryanvm,3.33E-01
al_9x,sdwilsh,1
alam,carosendahl,1
alan,bugzillamozillaorg_serge_20140323,1
alan-lists,bryner,7.69E-02
alan-lists,bugzilla,7.69E-02
alan-lists,buster,7.69E-02
alan-lists,cheng,7.69E-02
alan-lists,doronr,7.69E-02
alan-lists,ekrock,7.69E-02
alan-lists,gagan,7.69E-02
alan-lists,hyatt,7.69E-02
alan-lists,joki,7.69E-02
alan-lists,leger,7.69E-02
alan-lists,pierre,7.69E-02
alan-lists,pschwartau,7.69E-02
alan-lists,sspitzer,7.69E-02
alangpierce,apierce,6.67E-01
alangpierce,sayrer,3.33E-01
alastair,mak77,5.00E-01
alastair,ttaubert,5.00E-01
alastairrob,ttaubert,1
alastra.mariagrazia,ryanvm,1
alecf,aaronl,7.75E-03
alecf,aaronlev,1.55E-02
alecf,ajschult,3.88E-03
alecf,akkzilla,3.88E-03
alecf,aleksander.adamowski,3.88E-03
alecf,alfredkayser,3.88E-03
alecf,amasri,3.88E-03
alecf,amyy,3.88E-03
alecf,andreas.otte,3.88E-03
alecf,andreww,3.88E-03
alecf,anthonyd,3.88E-03
alecf,asa,7.75E-03
alecf,ataylor,7.75E-03
alecf,bbaetz,3.88E-03
alecf,ben,7.75E-03
alecf,benjamin,3.88E-03
alecf,beppe,7.75E-03
alecf,bienvenu,1.16E-02
alecf,blaker,3.88E-03
alecf,blakeross,6.59E-02
alecf,blizzard,7.75E-03
alecf,bmo,3.88E-03
alecf,bnesse,3.88E-03
alecf,brade,3.88E-03
alecf,braden,3.88E-03
alecf,brendan,7.75E-03
alecf,bugzilla,2.71E-02
alecf,bugzillamozillaorg_serge_20140323,7.75E-03
alecf,buster,7.75E-03
alecf,bzbarsky,7.75E-03
alecf,caillon,3.88E-03
alecf,cbiesinger,3.88E-03
alecf,ccarlen,3.88E-03
alecf,chak,3.88E-03
alecf,chipc,3.88E-03
alecf,choess,3.88E-03
alecf,cmaximus,7.75E-03
alecf,danm,1.16E-02
alecf,darin.moz,3.88E-03
alecf,dbaron,7.75E-03
alecf,dimator,3.88E-03
alecf,disttsc,3.88E-03
alecf,dougt,7.75E-03
alecf,ducarroz,1.16E-02
alecf,dveditz,7.75E-03
alecf,eddyk,3.88E-03
alecf,esther,3.88E-03
alecf,evaughan,3.88E-03
alecf,fenella,7.75E-03
alecf,gavin.sharp,7.75E-03
alecf,gayatrib,3.49E-02
alecf,german,3.88E-03
alecf,granrosebugs,3.88E-03
alecf,hangas,7.75E-03
alecf,hewitt,2.71E-02
alecf,hjtoi-bugzilla,3.88E-03
alecf,huang,3.88E-03
alecf,hyatt,1.94E-02
alecf,jag-mozbugs,3.88E-03
alecf,jband,3.88E-03
alecf,jefft,1.16E-02
alecf,jfrancis,3.88E-03
alecf,ji,3.88E-03
alecf,jj,7.75E-03
alecf,jonas,3.88E-03
alecf,jruderman,3.88E-03
alecf,jshin1987,3.88E-03
alecf,jst,7.75E-03
alecf,keeda,3.88E-03
alecf,kin,3.88E-03
alecf,laurel,1.94E-02
alecf,lchiang,1.16E-02
alecf,leaf,3.88E-03
alecf,maolson,3.88E-03
alecf,marina,3.88E-03
alecf,matt,3.88E-03
alecf,michael.j.lowe,3.88E-03
alecf,mikepinkerton,3.88E-03
alecf,mjudge,7.75E-03
alecf,morse,7.75E-03
alecf,mozilla,1.94E-02
alecf,mozilla-06,3.88E-03
alecf,mozillamarcia.knous,3.88E-03
alecf,mpt,3.88E-03
alecf,ms2ger,3.88E-03
alecf,mscott,3.10E-02
alecf,nbaca,1.16E-02
alecf,netscape,3.88E-03
alecf,nhottanscp,3.88E-03
alecf,p_ch,3.88E-03
alecf,paulkchen,7.75E-03
alecf,pavlov,3.88E-03
alecf,pawyskoczka,3.88E-03
alecf,pchen,7.75E-03
alecf,phil,1.16E-02
alecf,pierre,3.88E-03
alecf,pnunn,3.88E-03
alecf,putterman,1.55E-02
alecf,racham,7.75E-03
alecf,rayw,3.88E-03
alecf,rhp,3.88E-03
alecf,rickg,3.88E-03
alecf,rods,3.88E-03
alecf,saari,7.75E-03
alecf,scottputterman,3.49E-02
alecf,security-bugs,3.88E-03
alecf,selmer,1.55E-02
alecf,sfraser,3.88E-03
alecf,shaver,3.88E-03
alecf,srilatha,3.88E-03
alecf,sspitzer,4.26E-02
alecf,taka,3.88E-03
alecf,tao,3.88E-03
alecf,tenthumbs,3.88E-03
alecf,the_great_spam_bin,3.88E-03
alecf,timeless,1.94E-02
alecf,todd,3.88E-03
alecf,trickler,3.88E-03
alecf,troy,3.88E-03
alecf,trudelle,7.75E-03
alecf,twalker,7.75E-03
alecf,verbal,3.88E-03
alecf,vishy,7.75E-03
alecf,vseerror,3.88E-03
alecf,warren,3.88E-03
alecf,warrensomebody,3.88E-03
alecf,waterson,1.55E-02
aleksander.adamowski,3.14,1.67E-01
aleksander.adamowski,kmcclusk,1.67E-01
aleksander.adamowski,pavlov,1.67E-01
aleksander.adamowski,thomas.swan,1.67E-01
aleksander.adamowski,thunder,1.67E-01
aleksander.adamowski,wsheets,1.67E-01
aleksey,wtc,1
aleksey.v.ignatenko,rrelyea,1
aleksr_si,m,6.67E-01
aleksr_si,miles,3.33E-01
alessandro.cogliati,reed,1
alessandro.d,ehsan,1
alessandro.o,bienvenu,1
alessio.placitelli,cbook,1
aleth,mkmelin+mozilla,5.00E-01
aleth,mozilla,5.00E-01
alex,aaronlev,6.90E-03
alex,acrichton,1.38E-02
alex,alexxed,6.90E-03
alex,aravind,1.38E-02
alex,asa,1.38E-02
alex,bclary,6.90E-03
alex,benjamin,1.38E-02
alex,blakeross,2.76E-02
alex,bryner,6.90E-03
alex,buchanae,2.07E-02
alex,buchanae+bugs,1.38E-02
alex,bugmail,6.90E-03
alex,bugs,1.38E-02
alex,bugzilla,6.90E-03
alex,bugzilla-alanjstrbugs,6.90E-03
alex,bugzilla_kl,1.38E-02
alex,bzbarsky,2.07E-02
alex,captain.cosmotic,6.90E-03
alex,cedric,6.90E-03
alex,cers,6.90E-03
alex,chofmann,6.90E-03
alex,cls,6.90E-03
alex,cpollett,2.07E-02
alex,csthomas,6.90E-03
alex,darin,6.90E-03
alex,dbaron,6.90E-03
alex,dchin,6.90E-03
alex,dkl,6.90E-03
alex,dmose,6.90E-03
alex,doronr,6.90E-03
alex,dougt,6.90E-03
alex,duaneisking,6.90E-03
alex,gandalf,6.90E-03
alex,gavin.sharp,6.90E-03
alex,general,6.90E-03
alex,gphemsley,6.90E-03
alex,harishd,6.90E-03
alex,hewitt,1.38E-02
alex,huang,6.90E-03
alex,hwaara,6.90E-03
alex,hyatt,1.38E-02
alex,jdrash,6.90E-03
alex,jg307,6.90E-03
alex,jst,6.90E-03
alex,justdave,3.45E-02
alex,justin,6.90E-03
alex,jwatt,2.76E-02
alex,kairo,6.90E-03
alex,kmcclusk,1.38E-02
alex,l10n,6.90E-03
alex,law,1.38E-02
alex,lcrouch,6.90E-03
alex,leon.sha,6.90E-03
alex,lpsolit,6.90E-03
alex,martin.henke,6.90E-03
alex,mikepinkerton,6.90E-03
alex,mnyromyr,6.90E-03
alex,morgamic,1.38E-02
alex,mozilla,1.38E-02
alex,mpt,6.90E-03
alex,mrbkap,6.90E-03
alex,mscott,6.90E-03
alex,mstoltz,6.90E-03
alex,mzeier,6.90E-03
alex,neeti,6.90E-03
alex,neil,6.90E-03
alex,nitot,6.90E-03
alex,nobody,2.07E-02
alex,onemen.one,6.90E-03
alex,oremj,6.90E-03
alex,paulkchen,6.90E-03
alex,pavlov,6.90E-03
alex,pete,6.90E-03
alex,peterlubczynski-bugs,6.90E-03
alex,peterv,6.90E-03
alex,philringnalda,6.90E-03
alex,polvi,3.45E-02
alex,pschwartau,6.90E-03
alex,radha,6.90E-03
alex,rdayal,6.90E-03
alex,reed,6.90E-03
alex,rflint,6.90E-03
alex,rginda,6.90E-03
alex,rods,2.07E-02
alex,sayrer,6.90E-03
alex,scootermorris,1.38E-02
alex,server-ops,2.07E-02
alex,sethb,6.90E-03
alex,shaver,6.90E-03
alex,shliang,6.90E-03
alex,smontagu,6.90E-03
alex,sspitzer,1.38E-02
alex,steffen.wilberg,6.90E-03
alex,tony,6.90E-03
alex,tor,6.90E-03
alex,tristan,1.38E-02
alex,uriber,6.90E-03
alex,wtc,6.90E-03
alex,xspuente,6.90E-03
alex,xtc4uall,6.90E-03
alex,yokoyama,6.90E-03
alex,zach,1.38E-02
alex.bardas,abardas,1
alex.eiser,timello,1
alex.fritze,alex,5.00E-01
alex.fritze,bzbarsky,2.50E-01
alex.fritze,jwatt,2.50E-01
alex.lakatos,anthony.s.hughes,1
alex.lakatos.qa,alex.lakatos,1.11E-01
alex.lakatos.qa,andrei.domuta,1.11E-01
alex.lakatos.qa,bzbarsky,1.11E-01
alex.lakatos.qa,ehsan,1.11E-01
alex.lakatos.qa,general,1.11E-01
alex.lakatos.qa,jmathies,1.11E-01
alex.lakatos.qa,longsonr,1.11E-01
alex.lakatos.qa,mbeltzner,1.11E-01
alex.lakatos.qa,mounir,1.11E-01
alex.mozilla,alexp,3.57E-01
alex.mozilla,blassey.bugs,1.43E-01
alex.mozilla,crowderbt,1.43E-01
alex.mozilla,ehsan,1.43E-01
alex.mozilla,madhava,7.14E-02
alex.mozilla,smartell,7.14E-02
alex.mozilla,wtc,7.14E-02
alex_mayorga,dao,3.33E-01
alex_mayorga,davidwboswell,3.33E-01
alex_mayorga,enndeakin,3.33E-01
alexander,bugs,3.33E-01
alexander,gphemsley,3.33E-01
alexander,hasse,3.33E-01
alexander.grimalovsky,mozilla,1
alexander.hirzel,benc,1.25E-01
alexander.hirzel,bugzilla,1.25E-01
alexander.hirzel,bugzilla3,1.25E-01
alexander.hirzel,bzbarsky,1.25E-01
alexander.hirzel,diatribe,1.25E-01
alexander.hirzel,hhschwab,1.25E-01
alexander.hirzel,mozeditor,1.25E-01
alexander.hirzel,smontagu,1.25E-01
alexander.zink,bzbarsky,1
alexander_pircher,timeless,1
alexanderkraus,lpsolit,1
alexandre.f.demers,philipp,1
alexandrelissy,lissyx+mozillians,1
alexei.volkov.bugs,alvolkov.bgs,2.63E-01
alexei.volkov.bugs,biswatosh2001,5.26E-02
alexei.volkov.bugs,ehsan,5.26E-02
alexei.volkov.bugs,hiikezoe,5.26E-02
alexei.volkov.bugs,julien.pierre,1.05E-01
alexei.volkov.bugs,kaie,5.26E-02
alexei.volkov.bugs,neil.williams,5.26E-02
alexei.volkov.bugs,nelson,1.05E-01
alexei.volkov.bugs,rrelyea,5.26E-02
alexei.volkov.bugs,slavomir.katuscak+mozilla,5.26E-02
alexei.volkov.bugs,timeless,5.26E-02
alexei.volkov.bugs,wtc,1.05E-01
alexey,bob,7.69E-02
alexey,bugzilla,7.69E-02
alexey,bzbarsky,2.31E-01
alexey,hyatt,7.69E-02
alexey,jshin1987,7.69E-02
alexey,jst,7.69E-02
alexey,khuey,7.69E-02
alexey,mscott,7.69E-02
alexey,nobody,7.69E-02
alexey,samir_bugzilla,7.69E-02
alexey,sspitzer,7.69E-02
alexeyc,alexey,1
alexihrig,a.topal,2.14E-01
alexihrig,bugs,7.14E-02
alexihrig,hskupin,1.43E-01
alexihrig,ispiked,7.14E-02
alexihrig,kairo,2.14E-01
alexihrig,mkmelin+mozilla,7.14E-02
alexihrig,myk,7.14E-02
alexihrig,nobody,7.14E-02
alexihrig,tobbi.bugs,7.14E-02
alexis.ledoux,hong_bugmail,1
alexp,alex.mozilla,1.00E-01
alexp,blassey.bugs,1.50E-01
alexp,bugspam.callek,5.00E-02
alexp,bzbarsky,5.00E-02
alexp,chung808,5.00E-02
alexp,crowderbt,5.00E-02
alexp,dougt,5.00E-02
alexp,ehsan,5.00E-02
alexp,mak77,5.00E-02
alexp,mark.finkle,1.00E-01
alexp,mbrubeck,5.00E-02
alexp,mwu,5.00E-02
alexp,rcampbell,5.00E-02
alexp,ted,5.00E-02
alexp,vladimir,5.00E-02
alexp,wtc,5.00E-02
alexsavulov,ajschult,1.47E-02
alexsavulov,annevk,1.47E-02
alexsavulov,aruner,1.47E-02
alexsavulov,bclary,1.47E-02
alexsavulov,bryner,1.47E-02
alexsavulov,bugzilla,1.47E-02
alexsavulov,bzbarsky,8.82E-02
alexsavulov,caillon,1.47E-02
alexsavulov,chapman,1.47E-02
alexsavulov,choess,1.47E-02
alexsavulov,colin.templeman,1.47E-02
alexsavulov,dbaron,2.94E-02
alexsavulov,dr.khong,1.47E-02
alexsavulov,esben,1.47E-02
alexsavulov,ftang,1.47E-02
alexsavulov,harishd,4.41E-02
alexsavulov,hwaara,1.47E-02
alexsavulov,jay,1.47E-02
alexsavulov,jkeiser,7.35E-02
alexsavulov,joe.chou,1.47E-02
alexsavulov,john,1.32E-01
alexsavulov,jshin1987,1.47E-02
alexsavulov,jst,1.47E-02
alexsavulov,karnaze,2.94E-02
alexsavulov,kin,1.47E-02
alexsavulov,kinmoz,1.47E-02
alexsavulov,kmcclusk,1.47E-02
alexsavulov,mats,1.47E-02
alexsavulov,momoi,4.41E-02
alexsavulov,morse,1.47E-02
alexsavulov,new-network-bugs,1.47E-02
alexsavulov,philringnalda,1.47E-02
alexsavulov,radha,1.47E-02
alexsavulov,rchen,1.47E-02
alexsavulov,rods,4.41E-02
alexsavulov,susiew,1.47E-02
alexsavulov,vdvo,1.47E-02
alexsavulov,vladimire,7.35E-02
alexsavulov,waterson,1.47E-02
alexxed,alex,3.33E-01
alexxed,bugzilla,3.33E-01
alexxed,raul.malea,3.33E-01
alfred.peng,bzbarsky,7.14E-02
alfred.peng,cbiesinger,7.14E-02
alfred.peng,gavin.sharp,1.43E-01
alfred.peng,hskupin,7.14E-02
alfred.peng,igor,7.14E-02
alfred.peng,justdave,7.14E-02
alfred.peng,karlt,7.14E-02
alfred.peng,leon.sha,2.14E-01
alfred.peng,morgamic,7.14E-02
alfred.peng,myk,7.14E-02
alfred.peng,reed,7.14E-02
alfredkayser,asqueella,8.33E-02
alfredkayser,bgirard,2.08E-02
alfredkayser,bmcbride,2.08E-02
alfredkayser,bugtrap,2.08E-02
alfredkayser,bugzilla.spam2,2.08E-02
alfredkayser,bugzillamozillaorg_serge_20140323,2.08E-02
alfredkayser,dao,6.25E-02
alfredkayser,darin.moz,4.17E-02
alfredkayser,dbaron,2.08E-02
alfredkayser,djcater+bugzilla,2.08E-02
alfredkayser,enndeakin,2.08E-02
alfredkayser,gavin.sharp,6.25E-02
alfredkayser,guifeatures,2.08E-02
alfredkayser,iivari.aikas,2.08E-02
alfredkayser,joe,4.17E-02
alfredkayser,jwalden+bmo,2.08E-02
alfredkayser,mak77,2.08E-02
alfredkayser,mark,2.08E-02
alfredkayser,martijn.martijn,2.08E-02
alfredkayser,mozilla,4.17E-02
alfredkayser,ms2ger,2.08E-02
alfredkayser,mtschrep,2.08E-02
alfredkayser,mwu,2.08E-02
alfredkayser,nobody,2.08E-02
alfredkayser,philringnalda,4.17E-02
alfredkayser,reed,1.25E-01
alfredkayser,roc,2.08E-02
alfredkayser,stephen.donner,2.08E-02
